country,player_id,player_name,dob,position
Egypt,43805,Ahmed El Kass,08/07/1965,FW
Egypt,44682,Ayman Taher,07/01/1966,GK
Egypt,174519,Thabet El Batal,16/09/1953,GK
England,44621,David Seaman,19/09/1963, 
England,44637,Peter Shilton,18/09/1949,GK
England,44663,Gary Stevens,27/03/1963,DF
England,174842,Stuart Pearce,24/04/1962,DF
England,44748,Neil Webb,30/07/1963,MF
England,164264,Des Walker,26/11/1965,DF
England,174441,Terry Butcher,28/12/1958,DF
England,44573,Bryan Robson,11/01/1957,MF
England,44745,Chris Waddle,14/12/1960,MF
England,174384,Peter Beardsley,18/01/1961,FW
England,174708,Gary Lineker,30/11/1960,FW
England,174378,John Barnes,07/11/1963,MF
England,174838,Paul Parker,04/04/1964,DF
England,95554,Chris Woods,14/11/1959,GK
England,44764,Mark Wright,01/08/1963,DF
England,174507,Tony Dorigo,31/12/1965,DF
England,174757,Steve Mcmahon,20/08/1961,MF
England,174867,David Platt,10/06/1966,MF
England,174609,Steve Hodge,25/10/1962,MF
England,174553,Paul Gascoigne,27/05/1967,MF
England,44662,Trevor Steven,21/09/1963,MF
England,174437,Steve Bull,28/03/1965,FW
England,69304,Dave Beasant,20/03/1959,GK
Germany FR,174631,Bodo Illgner,07/04/1967,GK
Germany FR,44561,Stefan Reuter,16/10/1966,DF
Germany FR,174427,Andreas Brehme,09/11/1960,DF
Germany FR,174673,Juergen Kohler,06/10/1965,DF
Germany FR,174359,Klaus Augenthaler,26/09/1957,DF
Germany FR,174435,Guido Buchwald,24/01/1961,DF
Germany FR,174711,Pierre Littbarski,16/04/1960,MF
Germany FR,174588,Thomas Haessler,30/05/1966,MF
Germany FR,44739,Rudi Voeller,13/04/1960,FW
Germany FR,174742,Lothar Matthaeus,21/03/1961,MF
Germany FR,174769,Frank Mill,23/07/1958,FW
Germany FR,174361,Raimond Aumann,12/10/1963,GK
Germany FR,44565,Karlheinz Riedle,16/09/1965,FW
Germany FR,174392,Thomas Berthold,12/11/1964,DF
Germany FR,174385,Uwe Bein,26/09/1960,MF
Germany FR,44659,Paul Steiner,23/01/1957,DF
Germany FR,155355,Andreas Moeller,02/09/1967,MF
Germany FR,174666,Juergen Klinsmann,30/07/1964,FW
Germany FR,174860,Hans Pfluegler,27/03/1960,DF
Germany FR,44688,Olaf Thon,01/05/1966,MF
Germany FR,174599,Guenther Hermann,05/12/1960,MF
Germany FR,174672,Andreas Koepke,12/03/1962,GK
Italy,44779,Walter Zenga,28/04/1960,GK
Italy,174375,Franco Baresi,08/05/1960,DF
Italy,174391,Giuseppe Bergomi,22/12/1963,DF
Italy,174489,Luigi De Agostini,07/04/1961,DF
Italy,253088,Ciro Ferrara,11/02/1967,DF
Italy,174539,Riccardo Ferri,20/08/1963,DF
Italy,174730,Paolo Maldini,26/06/1968,DF
Italy,44734,Pietro Vierchowod,06/04/1959,DF
Italy,174348,Carlo Ancelotti,10/06/1959,MF
Italy,174393,Nicola Berti,14/04/1967,MF
Italy,174492,Fernando De Napoli,15/03/1964,MF
Italy,44680,Stefano Tacconi,13/05/1957,GK
Italy,174560,Giuseppe Giannini,20/08/1964,MF
Italy,174735,Giancarlo Marocchi,04/07/1965,MF
Italy,174363,Roberto Baggio,18/02/1967,FW
Italy,174457,Andrea Carnevale,12/01/1961,FW
Italy,91368,Roberto Donadoni,09/09/1963,MF
Italy,77256,Roberto Mancini,27/11/1964,FW
Italy,44611,Salvatore Schillaci,01/12/1964,FW
Italy,44629,Aldo Serena,25/06/1960,FW
Italy,44732,Gianluca Vialli,09/07/1964,FW
Italy,77257,Gianluca Pagliuca,18/12/1966,GK
Korea Republic,174663,Kim Poong Jo,01/10/1961,GK
Korea Republic,174837,Park Kyung Hoon,19/01/1961,DF
Korea Republic,174469,Choi Kang Hee,12/04/1959,DF
Korea Republic,44770,Yoon Deok Yeo,25/03/1961,DF
Korea Republic,69328,Chung Yong Hwan,10/02/1960,DF
Korea Republic,174699,Lee Tae Ho,29/01/1961,FW
Korea Republic,44444,Noh Soo Jin,10/02/1962,MF
Korea Republic,174470,Chung Hae Won,01/07/1959,MF
Korea Republic,174625,Hwang Bo Kwan,01/03/1965,MF
Korea Republic,174698,Lee Sang Yoon,10/04/1969,MF
Korea Republic,174444,Byun Byung Joo,26/04/1961,FW
Korea Republic,174697,Lee Heung Sil,10/07/1961,MF
Korea Republic,174471,Chung Jong Soo,27/03/1961,DF
Korea Republic,44001,Choi Soon Ho,10/01/1962,FW
Korea Republic,43998,Cho Min Kook,05/07/1963,DF
Korea Republic,174662,Kim Joo Sung,17/01/1966,MF
Korea Republic,168134,Gu Sang Bum,15/06/1964,DF
Korea Republic,174626,Hwang Sun Hong,14/07/1968,FW
Korea Republic,174640,Jeong Gi Dong,13/05/1961,GK
Korea Republic,2188,Hong Myung Bo,12/02/1969,DF
Korea Republic,174468,Choi In Young,05/03/1962,GK
Korea Republic,174700,Lee Young Jin,27/10/1963,MF
Netherlands,44713,Hans Van Breukelen,04/10/1956,GK
Netherlands,44711,Berry Van Aerle,08/12/1962,DF
Netherlands,44566,Frank Rijkaard,30/09/1962,MF
Netherlands,174671,Ronald Koeman,21/03/1963,DF
Netherlands,44721,Adri Van Tiggelen,16/06/1957,DF
Netherlands,44763,Jan Wouters,17/07/1960,MF
Netherlands,174670,Erwin Koeman,20/09/1961,MF
Netherlands,44724,Gerald Vanenburg,05/03/1964,MF
Netherlands,41373,Marco Van Basten,31/10/1964,FW
Netherlands,174582,Ruud Gullit,01/09/1962,MF
Netherlands,44761,Richard Witschge,20/09/1969,MF
Netherlands,174661,Wim Kieft,12/11/1962,FW
Netherlands,44590,Graeme Rutjes,26/03/1960,DF
Netherlands,44722,Johnny Van T Schip,30/12/1963,MF
Netherlands,44584,Bryan Roy,12/02/1970,FW
Netherlands,174604,Joop Hiele,25/12/1958,GK
Netherlands,174562,Hans Gillhaus,05/11/1963,FW
Netherlands,174547,Henk Fraeser,07/07/1966,DF
Netherlands,44720,John Van Loen,04/02/1965,FW
Netherlands,44759,Aron Winter,01/03/1967,MF
Netherlands,174407,Danny Blind,01/08/1961,DF
Netherlands,95133,Stanley Menzo,15/10/1963,GK
Republic of Ireland,174418,Pat Bonner,24/05/1960,GK
Republic of Ireland,174785,Chris Morris,24/12/1963,DF
Republic of Ireland,44658,Steve Staunton,19/01/1969,DF
Republic of Ireland,174748,Mick Mc Carthy,07/02/1959,DF
Republic of Ireland,174782,Kevin Moran,29/04/1956,DF
Republic of Ireland,44751,Ronnie Whelan,25/09/1961,MF
Republic of Ireland,174751,Paul Mcgrath,04/12/1959,DF
Republic of Ireland,174616,Ray Houghton,09/01/1962,MF
Republic of Ireland,174333,John Aldridge,18/09/1958,FW
Republic of Ireland,174459,Tony Cascarino,01/09/1962,FW
Republic of Ireland,44634,Kevin Sheedy,21/10/1959,MF
Republic of Ireland,174811,David O Leary,02/05/1958,DF
Republic of Ireland,44700,Andy Townsend,23/07/1963,MF
Republic of Ireland,174621,Christopher Hughton,11/12/1958,DF
Republic of Ireland,164604,Bernard Slaven,13/11/1960,FW
Republic of Ireland,138417,John Sheridan,01/10/1964,MF
Republic of Ireland,44540,Niall Quinn,06/10/1966,FW
Republic of Ireland,44657,Frank Stapleton,10/07/1956,FW
Republic of Ireland,174657,David Kelly,25/11/1965,FW
Republic of Ireland,174443,John Byrne,01/02/1961,FW
Republic of Ireland,174756,Alan Mcloughlin,20/04/1967,MF
Republic of Ireland,174855,Gerald Peyton,20/05/1956,GK
Romania,174720,Silviu Lung,09/09/1956,GK
Romania,44556,Mircea Rednic,09/04/1962,DF
Romania,167157,Michael Klein,10/10/1959,DF
Romania,159954,Ioan Andone,15/03/1960,DF
Romania,44583,Iosif Rotariu,27/09/1962,DF
Romania,174876,Gheorghe Popescu,09/10/1967,MF
Romania,174687,Marius Lacatus,05/04/1964,FW
Romania,44592,Ioan Sabau,12/02/1968,MF
Romania,174451,Rodion Camataru,22/06/1958,FW
Romania,2354,Gheorghe Hagi,05/02/1965,MF
Romania,174721,Danut Lupu,27/02/1967,MF
Romania,44661,Bogdan Stelea,05/12/1967,GK
Romania,174875,Adrian Popescu,26/07/1960,DF
Romania,44543,Florin Raducioiu,17/03/1970,FW
Romania,174741,Dorin Mateut,05/08/1965,MF
Romania,44691,Daniel Timofte,01/10/1967,FW
Romania,174512,Ilie Dumitrescu,06/01/1969,FW
Romania,174366,Gavril Balint,03/01/1963,FW
Romania,44600,Emil Sandoi,01/03/1965,DF
Romania,167247,Zsolt Muzsnai,20/06/1965,MF
Romania,53285,Ioan Lupescu,09/12/1968,MF
Romania,166398,Gheorghe Liliac,22/04/1959,GK
Scotland,174701,Jim Leighton,24/07/1958,GK
Scotland,174754,Alex Mcleish,21/01/1959,DF
Scotland,174329,Roy Aitken,24/11/1958,MF
Scotland,174572,Richard Gough,05/04/1962,DF
Scotland,192863,Paul Mcstay,22/10/1964,MF
Scotland,174731,Maurice Malpas,03/08/1962,DF
Scotland,174642,Mo Johnston,13/04/1963,FW
Scotland,174397,Jim Bett,25/11/1959,MF
Scotland,174749,Alistair Mccoist,24/09/1962,FW
Scotland,174755,Murdo Mcleod,24/09/1958,MF
Scotland,174561,Gary Gillespie,05/07/1960,DF
Scotland,174568,Andy Goram,13/04/1964,GK
Scotland,174513,Gordon Durie,06/12/1965,FW
Scotland,174752,Alan Mcinally,10/02/1963,FW
Scotland,174703,Craig Levein,22/10/1964,DF
Scotland,174747,Stuart Mccall,10/06/1964,MF
Scotland,174753,Stewart Mckimmie,27/10/1962,DF
Scotland,95068,John Collins,31/01/1968,MF
Scotland,174758,David Mcpherson,28/01/1964,DF
Scotland,174746,Gary Mcallister,25/12/1964,MF
Scotland,174542,Robert Fleck,11/08/1965,FW
Scotland,174583,Bryan Gunn,22/12/1963,GK
Soviet Union,174487,Rinat Dasaev,13/06/1957,GK
Soviet Union,174396,Vladimir Bessonov,05/03/1958,DF
Soviet Union,174659,Vagiz Khidiyatullin,03/03/1959,DF
Soviet Union,166396,Oleg Kuznetsov,22/03/1963,DF
Soviet Union,44041,Anatoli Demyanenko,19/02/1959,DF
Soviet Union,44552,Vasili Rats,25/03/1961,MF
Soviet Union,174334,Serguei Aleinikov,07/11/1961,MF
Soviet Union,174710,Gennadi Litovchenko,11/09/1963,MF
Soviet Union,44775,Aleksandr Zavarov,20/04/1961,MF
Soviet Union,174883,Oleg Protasov,04/02/1964,FW
Soviet Union,174504,Igor Dobrovolskyi,27/08/1967,FW
Soviet Union,174421,Aleksandr Borodyuk,30/11/1962,FW
Soviet Union,157493,Akhrik Tsveiba,10/09/1966,DF
Soviet Union,174712,Vladimir Liutyi,20/04/1962,FW
Soviet Union,44768,Ivan Yaremchuk,19/03/1962,MF
Soviet Union,162977,Viktor Chanov,21/07/1959,GK
Soviet Union,44783,Andrei Zygmantovich,02/12/1962,DF
Soviet Union,44632,Igor Shalimov,02/02/1969,MF
Soviet Union,44113,Sergei Fokin,26/07/1961,DF
Soviet Union,174571,Sergei Gorlukovich,18/11/1961,DF
Soviet Union,174433,Valeri Broshin,19/10/1962,MF
Soviet Union,44706,Aleksandr Uvarov,13/01/1960,GK
Spain,44789,Andoni Zubizarreta,23/10/1961,GK
Spain,63538,Chendo,12/10/1961,DF
Spain,174641,Manuel Jimenez,26/01/1964,DF
Spain,174350,Andrinua,09/05/1964,DF
Spain,44598,Manuel Sanchis,23/05/1965,DF
Spain,166469,Martin Vazquez,25/09/1965,MF
Spain,174836,Miguel Pardeza,08/02/1965,FW
Spain,163682,Quique,05/02/1965,DF
Spain,174442,Emilio Butragueno,22/07/1963,FW
Spain,167209,Fernando,11/09/1965,MF
Spain,44737,Francisco Villarroya,06/08/1966,MF
Spain,158948,Rafael Alkorta,16/09/1968,DF
Spain,174323,Juan Carlos Ablanedo,02/09/1963,GK
Spain,166540,Alberto Gorriz,16/02/1958,DF
Spain,63539,Roberto,05/07/1962,MF
Spain,174374,Jose Maria Bakero,11/02/1963,MF
Spain,174605,Fernando Hierro,23/03/1968,DF
Spain,44544,Rafa Paz,02/08/1965,MF
Spain,44594,Julio Salinas,11/09/1962,FW
Spain,63576,Manolo,17/01/1965,FW
Spain,166466,Michel,23/03/1963,MF
Spain,55436,Jose Ochotorena,16/01/1961,GK
Sweden,45608,Sven Andersson,06/10/1963,GK
Sweden,77987,Jan Eriksson,24/08/1967,DF
Sweden,174628,Glenn Hysen,30/10/1959,DF
Sweden,174693,Peter Larsson,08/03/1961,DF
Sweden,44320,Roger Ljung,08/01/1966,DF
Sweden,174805,Roland Nilsson,27/11/1963,DF
Sweden,55355,Niclas Nyhlen,21/03/1966,DF
Sweden,44617,Stefan Schwarz,18/04/1969,DF
Sweden,174523,Leif Engqvist,30/07/1962,MF
Sweden,174632,Klas Ingesson,20/08/1968,MF
Sweden,166565,Ulrik Jansson,02/02/1968,MF
Sweden,174525,Lars Eriksson,21/09/1965,GK
Sweden,174706,Anders Limpar,24/09/1965,MF
Sweden,174804,Joakim Nilsson,31/03/1966,MF
Sweden,44672,Glenn Stromberg,05/01/1960,MF
Sweden,44687,Jonas Thern,20/03/1967,MF
Sweden,174431,Tomas Brolin,29/11/1969,FW
Sweden,95459,Johnny Ekstrom,05/03/1965,FW
Sweden,174577,Mats Gren,20/12/1963,MF
Sweden,174725,Mats Magnusson,10/07/1963,FW
Sweden,174853,Stefan Petterson,22/03/1963,FW
Sweden,44554,Thomas Ravelli,13/08/1959,GK
United Arab Emirates,54469,Abdullah Musa,02/03/1958,GK
United Arab Emirates,174787,Khaleel Ghanim,12/11/1964,DF
United Arab Emirates,94432,Ali Thani Jumaa,18/08/1968,MF
United Arab Emirates,174789,Ghanim Mubarak,03/09/1963,DF
United Arab Emirates,44676,Abdullah Sultan,01/10/1963,MF
United Arab Emirates,43806,Mohamed Abdullah,01/10/1963,DF
United Arab Emirates,94440,Fahad Khamees,24/01/1962,FW
United Arab Emirates,94471,Khalid Ismail,07/07/1965,MF
United Arab Emirates,180660,Abdulaziz Mohamed,12/12/1965,FW
United Arab Emirates,94414,Adnan Al Talyani,01/10/1964,FW
United Arab Emirates,174402,Zuhair Bakheet,13/07/1967,FW
United Arab Emirates,94428,Hussain Ghuloum,24/09/1969,FW
United Arab Emirates,174624,Hassan Mohamed,23/08/1962,MF
United Arab Emirates,168137,Nasir Khamees,02/08/1965,MF
United Arab Emirates,94420,Ibrahim Meer,16/07/1967,DF
United Arab Emirates,174788,Mohamed Salim,13/01/1968,DF
United Arab Emirates,49248,Muhsin Musabah,01/01/1964,GK
United Arab Emirates,43807,Fahad Abdulrahman,10/10/1962,MF
United Arab Emirates,94436,Eissa Meer,16/07/1967,DF
United Arab Emirates,174774,Yousuf Hussain,08/07/1965,DF
United Arab Emirates,94418,Abdulrahman Al Haddad,23/09/1966,DF
United Arab Emirates,174773,Hassan Abdulqader,15/04/1962,GK
Uruguay,174344,Fernando Alvez,04/09/1959,GK
Uruguay,174585,Nelson Gutierrez,13/04/1962,DF
Uruguay,194242,Hugo De Leon,27/02/1958,DF
Uruguay,174601,Jose Herrera,17/06/1965,DF
Uruguay,174846,Jose Perdomo,05/01/1965,MF
Uruguay,174506,Alfonso Dominguez,24/09/1965,DF
Uruguay,174345,Antonio Alzamendi,07/06/1956,FW
Uruguay,174827,Santiago Ostolaza,10/07/1962,MF
Uruguay,189880,Enzo Francescoli,12/11/1961,MF
Uruguay,95023,Ruben Paz,08/08/1959,MF
Uruguay,95003,Ruben Sosa,25/04/1966,FW
Uruguay,174848,Eduardo Pereira,21/03/1954,GK
Uruguay,44562,Felipe Revelez,30/09/1959,DF
Uruguay,44593,Jose Pintos,25/03/1964,DF
Uruguay,174479,Carlos Correa,13/01/1968,MF
Uruguay,174390,Pablo Bengoechea,27/06/1965,MF
Uruguay,174736,Sergio Martinez,15/02/1969,FW
Uruguay,174327,Carlos Aguilera,21/09/1964,FW
Uruguay,44115,Daniel Fonseca,13/09/1969,FW
Uruguay,174849,Ruben Pereira,28/01/1968,MF
Uruguay,174461,William Castro,22/05/1962,MF
Uruguay,44781,Adolfo Zeoli,02/05/1962,GK
USA,174765,Tony Meola,21/02/1969,GK
USA,44702,Steve Trittschuh,24/04/1965,DF
USA,174509,John Doyle,16/03/1966,DF
USA,174373,Jimmy Banks,02/09/1964,DF
USA,44758,Michael Windischmann,06/12/1965,DF
USA,174593,John Harkes,08/03/1967,MF
USA,44548,Tab Ramos,21/09/1966,MF
USA,174408,Brian Bliss,28/09/1965,MF
USA,44675,Christopher Sullivan,18/04/1965,FW
USA,44729,Peter Vermes,21/11/1966,FW
USA,44766,Eric Wynalda,09/06/1969,FW
USA,174682,Paul Krumpe,04/03/1963,DF
USA,174516,Eric Eichmann,07/05/1965,FW
USA,44668,John Stollmeyer,25/10/1962,MF
USA,174355,Desmond Armstrong,02/11/1964,DF
USA,174792,Bruce Murray,25/01/1966,FW
USA,174365,Marcelo Balboa,08/08/1967,DF
USA,174656,Kasey Keller,29/11/1969,GK
USA,159038,Chris Henderson,11/12/1970,MF
USA,174449,Paul Caligiuri,09/03/1964,DF
USA,180611,Neil Covone,31/08/1969,MF
USA,44725,David Vanole,06/02/1963,GK
Yugoslavia,252712,Tomislav Ivkovic,11/08/1960,GK
Yugoslavia,44656,Vujadin Stanojkovic,10/09/1963,DF
Yugoslavia,44653,Predrag Spasic,29/09/1965,DF
Yugoslavia,44744,Zoran Vulic,04/10/1961,DF
Yugoslavia,174587,Faruk Hadzibegic,07/10/1957,DF
Yugoslavia,44241,Davor Jozic,22/09/1960,DF
Yugoslavia,174430,Dragoljub Brnovic,02/11/1963,MF
Yugoslavia,44677,Safet Susic,13/04/1955,MF
Yugoslavia,174834,Darko Pancev,07/09/1965,FW
Yugoslavia,44667,Dragan Stojkovic,03/03/1965,MF
Yugoslavia,44742,Zlatko Vujovic,26/08/1958,FW
Yugoslavia,174821,Fahrudin Omerovic,26/08/1961,GK
Yugoslavia,174652,Srecko Katanec,16/07/1963,DF
Yugoslavia,155689,Alen Boksic,21/01/1970,FW
Yugoslavia,174882,Robert Prosinecki,12/01/1969,MF
Yugoslavia,44591,Refik Sabanadzovic,02/08/1965,MF
Yugoslavia,174637,Robert Jarni,26/10/1968,DF
Yugoslavia,174368,Mirsad Baljic,04/03/1962,DF
Yugoslavia,252795,Dejan Savicevic,15/09/1966,FW
Yugoslavia,155711,Davor Suker,01/01/1968,FW
Yugoslavia,174833,Andrej Panadic,09/03/1958,DF
Yugoslavia,174702,Dragoje Lekovic,21/11/1967,GK
Argentina,168112,Sergio Goycochea,17/10/1963,GK
Argentina,76117,Sergio Vazquez,23/11/1965,DF
Argentina,78407,Jose Chamot,17/05/1969,DF
Argentina,44626,Roberto Sensini,12/10/1966,DF
Argentina,76113,Fernando Redondo,06/06/1969,MF
Argentina,44585,Oscar Ruggeri,26/01/1962,DF
Argentina,174454,Claudio Caniggia,09/01/1967,FW
Argentina,94521,Jose Basualdo,20/06/1963,MF
Argentina,75952,Gabriel Batistuta,01/02/1969,FW
Argentina,174732,Diego Maradona,30/10/1960,MF
Argentina,78439,Ramon Medina Bello,29/04/1966,FW
Argentina,51311,Luis Islas,22/12/1965,GK
Argentina,75954,Fernando Caceres,07/02/1969,DF
Argentina,76115,Diego Simeone,28/04/1970,MF
Argentina,78053,Jorge Borelli,02/11/1964,DF
Argentina,114718,Hernan Diaz,26/02/1965,DF
Argentina,78384,Ariel Ortega,04/03/1974,FW
Argentina,94520,Hugo Perez,06/10/1968,MF
Argentina,174364,Abel Balbo,01/06/1966,FW
Argentina,76114,Leonardo Rodriguez,27/08/1966,MF
Argentina,78058,Alejandro Mancuso,04/09/1968,MF
Argentina,111322,Norberto Scoponi,13/01/1961,GK
Belgium,174880,Michel Preudhomme,24/01/1959,GK
Belgium,76132,Dirk Medved,15/09/1968,DF
Belgium,76120,Vital Borkelmans,01/06/1963,DF
Belgium,174331,Philippe Albert,10/08/1967,DF
Belgium,58162,Rudi Smidts,12/08/1963,DF
Belgium,44655,Lorenzo Staelens,30/04/1964,MF
Belgium,44715,Franky Van Der Elst,30/04/1961,MF
Belgium,55176,Luc Nilis,25/05/1967,FW
Belgium,174490,Marc De Grijse,04/09/1965,FW
Belgium,44619,Enzo Scifo,19/02/1966,MF
Belgium,48143,Alex Czerniatynski,28/07/1960,FW
Belgium,174495,Filip De Wilde,05/07/1964,GK
Belgium,166579,Georges Grun,25/01/1962,DF
Belgium,174496,Michel De Wolf,19/01/1958,DF
Belgium,174522,Marc Emmers,25/02/1966,DF
Belgium,46713,Danny Boffin,10/07/1965,MF
Belgium,90987,Josip Weber,16/11/1964,FW
Belgium,44755,Marc Wilmots,22/02/1969,MF
Belgium,95624,Eric Van Meir,28/02/1968,DF
Belgium,76140,Dany Verlinden,15/08/1963,GK
Belgium,76139,Stephane Van Der Heyden,03/07/1969,MF
Belgium,118928,Pascal Renier,03/08/1971,DF
Bolivia,154460,Carlos Trucco,11/08/1957,GK
Bolivia,76138,Juan Manuel Pena,17/01/1973,DF
Bolivia,76149,Marco Antonio Sandy,29/08/1971,DF
Bolivia,76145,Miguel Angel Rimba,01/11/1967,DF
Bolivia,76141,Gustavo Quinteros,15/02/1965,DF
Bolivia,46801,Carlos Borja,25/12/1956,MF
Bolivia,84482,Mario Pinedo,09/04/1964,MF
Bolivia,54057,Milton Melgar,20/09/1959,MF
Bolivia,56071,Alvaro Pena,11/02/1966,FW
Bolivia,49157,Marco Etcheverry,26/09/1970,MF
Bolivia,178271,Jaime Moreno,19/01/1974,FW
Bolivia,76147,Dario Rojas,20/01/1960,GK
Bolivia,76150,Modesto Soruco,12/02/1966,DF
Bolivia,112115,Mauricio Ramos,23/09/1969,MF
Bolivia,154456,Vladimir Soria,15/07/1964,MF
Bolivia,162472,Luis Cristaldo,31/08/1969,DF
Bolivia,120120,Oscar Sanchez,16/07/1971,DF
Bolivia,56677,Luis Ramallo,04/07/1961,FW
Bolivia,84494,Marcelo Torrico,11/01/1972,GK
Bolivia,76135,Ramiro Castillo,27/03/1966,MF
Bolivia,57487,Erwin Sanchez,19/10/1969,MF
Bolivia,76130,Julio Baldivieso,02/12/1971,MF
Brazil,63514,Taffarel,08/05/1966,GK
Brazil,63515,Jorginho,17/08/1964,DF
Brazil,63518,Ricardo Rocha,11/09/1962,DF
Brazil,144449,Ronaldao,19/06/1965,DF
Brazil,92629,Mauro Silva,12/01/1968,MF
Brazil,63517,Branco,04/04/1964,DF
Brazil,96461,Bebeto,16/02/1964,FW
Brazil,170690,Dunga,31/10/1963,MF
Brazil,92713,Zinho,17/06/1967,MF
Brazil,76828,Rai,15/05/1965,MF
Brazil,63547,Romário,29/01/1966,FW
Brazil,92709,Zetti,10/01/1965,GK
Brazil,63545,Aldair,30/11/1965,DF
Brazil,76824,Cafu,07/06/1970,DF
Brazil,92624,Marcio Santos,15/09/1969,DF
Brazil,95008,Leonardo,05/09/1969,MF
Brazil,63529,Mazinho,08/04/1966,MF
Brazil,115522,Paulo Sergio,02/06/1969,FW
Brazil,63524,Muller,31/01/1966,FW
Brazil,92699,Ronaldo,22/09/1976,FW
Brazil,115523,Viola,01/01/1969,FW
Brazil,171227,Gilmar Rinaldi,13/01/1959,GK
Bulgaria,185202,Borislav Mihaylov,, 
Bulgaria,54225,Borislav Mikhailov,12/02/1963,GK
Bulgaria,95461,Emil Kremenliev,13/08/1969,DF
Bulgaria,51338,Trifon Ivanov,27/07/1965,DF
Bulgaria,81656,Tsanko Tsvetanov,06/01/1970,DF
Bulgaria,170745,Petar Houbchev,26/02/1964,DF
Bulgaria,76242,Zlatko Yankov,07/06/1966,MF
Bulgaria,52406,Emil Kostadinov,12/08/1967,FW
Bulgaria,58455,Hristo Stoichkov,08/02/1966,FW
Bulgaria,52856,Iordan Letchkov,09/07/1967,MF
Bulgaria,58105,Nasko Sirakov,26/04/1962,FW
Bulgaria,81634,Daniel Borimirov,15/01/1970,MF
Bulgaria,166562,Plamen Nikolov,20/08/1961,GK
Bulgaria,95443,Ivaylo Yordanov,22/04/1968,MF
Bulgaria,168221,Boncho Genchev,07/07/1964,MF
Bulgaria,51217,Nikolai Iliev,31/03/1964,DF
Bulgaria,52236,Ilian Kiryakov,04/08/1967,DF
Bulgaria,130317,Petar Mikhtarski,15/07/1966,FW
Bulgaria,45381,Petar Alexandrov,07/12/1962,FW
Bulgaria,167606,Georgi Georgiev,10/10/1963,MF
Bulgaria,46120,Krassimir Balakov,29/03/1966,MF
Bulgaria,130322,Velko Yotov,26/08/1970,FW
Bulgaria,111324,Ivaylo Andonov,14/08/1967,FW
Cameroon,174387,Joseph Antoine Bell,08/10/1954,GK
Cameroon,174649,Andre Kana-biyik,01/09/1965,MF
Cameroon,170657,Rigobert Song,01/07/1976,DF
Cameroon,162311,Samuel Ekeme,12/07/1966,DF
Cameroon,174793,Victor Ndip,18/08/1967,DF
Cameroon,93218,Thomas Libiih,17/11/1967,MF
Cameroon,174820,Francois Omam-biyik,21/05/1966,FW
Cameroon,174723,Emile Mbouh,30/05/1966,MF
Cameroon,79318,Roger Milla,20/05/1952,FW
Cameroon,135592,Louis Mfede,26/02/1961,MF
Cameroon,168120,Emmanuel Maboang,27/11/1968,MF
Cameroon,93229,Paul Loga,14/08/1969,MF
Cameroon,130674,Raymond Kalla,22/04/1975,DF
Cameroon,44685,Stephen Tataw,31/03/1963,DF
Cameroon,45040,Hans Agbo,26/09/1967,DF
Cameroon,76780,Alphonse-marie Tchami,14/02/1971,FW
Cameroon,111332,Marc-vivien Foe,01/05/1975,MF
Cameroon,93221,Jean Pierre Fiala Fiala,22/04/1969,MF
Cameroon,76750,David Embe,13/11/1973,FW
Cameroon,130677,Georges Mouyeme,15/04/1971,FW
Cameroon,174794,Thomas Nkono,20/07/1956,GK
Cameroon,154644,Jacques Songoo,17/03/1964,GK
Colombia,170712,Oscar Cordoba,03/02/1970,GK
Colombia,174526,Andres Escobar,13/03/1967,DF
Colombia,174763,Alexis Mendoza,08/11/1961,DF
Colombia,122746,Luis Herrera,12/06/1962,DF
Colombia,76751,Herman Gaviria,27/11/1969,MF
Colombia,168124,Gabriel Gomez,08/12/1959,MF
Colombia,111336,Anthony De Avila,21/12/1962,FW
Colombia,76756,Harold Lozano,30/03/1972,MF
Colombia,76777,Ivan Valenciano,18/03/1972,FW
Colombia,44708,Carlos Valderrama,02/09/1961,MF
Colombia,76774,Adolfo Valencia,06/02/1968,FW
Colombia,94918,Faryd Mondragon,21/06/1971,GK
Colombia,119181,Nestor Ortiz,26/09/1968,DF
Colombia,174343,Leonel Alvarez,30/07/1965,MF
Colombia,174847,Luis Carlos Perea,29/12/1963,DF
Colombia,94916,Victor Aristizabal,09/12/1971,FW
Colombia,111342,Mauricio Serna,22/01/1968,MF
Colombia,94945,Oscar Cortes,19/10/1968,DF
Colombia,154742,Freddy Rincon,14/08/1966,MF
Colombia,56134,Wilson Perez,09/08/1967,DF
Colombia,76723,Faustino Asprilla,10/11/1969,FW
Colombia,111341,Jose Pazo,04/04/1964,GK
Germany,174631,Bodo Illgner,07/04/1967,GK
Germany,77394,Thomas Strunz,25/04/1968,MF
Germany,174427,Andreas Brehme,09/11/1960,DF
Germany,174673,Juergen Kohler,06/10/1965,DF
Germany,76281,Thomas Helmer,21/04/1965,DF
Germany,174435,Guido Buchwald,24/01/1961,DF
Germany,155355,Andreas Moeller,02/09/1967,MF
Germany,174588,Thomas Haessler,30/05/1966,MF
Germany,44565,Karlheinz Riedle,16/09/1965,FW
Germany,174742,Lothar Matthaeus,21/03/1961,MF
Germany,77391,Stefan Kuntz,30/10/1962,FW
Germany,174672,Andreas Koepke,12/03/1962,GK
Germany,44739,Rudi Voeller,13/04/1960,FW
Germany,174392,Thomas Berthold,12/11/1964,DF
